id_material,date,material_name,type,amount,unit,photo
293,2024-06-24,"Glass Bottle","Non Organic",2.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7ctz_d4l129rv5w.jpg
294,2024-06-24,"Plastic bottle","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5v_s1e8hb9p6cto.jpg
277,2024-06-23,"Wet Organic (Food Waste)",Organic,77.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uk_nftlo926j04x.jpg
278,2024-06-23,"General Plastic Residue",Residue,10.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3h9e64xuw5jsk8v.jpg
279,2024-06-23,"General Paper Residue",Residue,14.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/jlzbyco42fxwtp0.jpg
280,2024-06-23,"Plastic Bag Liner",Residue,3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/yzbajstqwfdi9eh.jpg
281,2024-06-23,"Tetra Pack","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o4wz6vdnb9kc_x3.jpg
282,2024-06-23,"Plastic bottle","Non Organic",0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/hmjv0at4edk3628.jpg
283,2024-06-23,Candle,Other,1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8u2zyf56ctqlx4r.jpg
284,2024-06-23,"Aluminium Can","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/khi9c7pt2sno4_u.jpg
285,2024-06-23,Slipper,Other,0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ax9or3tbscml4w5.jpg
286,2024-06-23,"Glass Bottle","Non Organic",2.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/278dlfo3syur_jk.jpg
269,2024-06-22,"Wet Organic (Food Waste)",Organic,57.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pgbalrs52_0eu87.jpg
270,2024-06-22,Slipper,Other,0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/64n3kc7alzg8xfr.jpg
271,2024-06-22,"Plastic bottle","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/h1qnix5crmvte_k.jpg
272,2024-06-22,"Glass Bottle","Non Organic",3.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vpi51qftxh_ns3o.jpg
273,2024-06-22,"Aluminium Can","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3lyqtxp9b0urmiz.jpg
274,2024-06-22,"General Plastic Residue",Residue,7.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/59gvshb0dc8mqty.jpg
275,2024-06-22,"General Paper Residue",Residue,13.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/e6kf0_8rg5av3sj.jpg
276,2024-06-22,"Plastic Bag Liner",Residue,2.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/t1bpnezi3rkuoqs.jpg
262,2024-06-19,"Wet Organic (Food Waste)",Organic,78,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bou0zj1s_vqr2wd.jpg
263,2024-06-19,"Aluminium Can","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lagvzcetf8x09bu.jpg
264,2024-06-19,"General Paper Residue",Residue,14.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/entwku8_fdg15r7.jpg
265,2024-06-19,"General Plastic Residue",Residue,7.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/86k4_tm79h1e2rl.jpg
266,2024-06-19,"Glass Bottle","Non Organic",1.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gjh7eyr5fi9mc6z.jpg
267,2024-06-19,"Plastic Bag Liner",Residue,3.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/a8z3y5_0hdnpjtf.jpg
268,2024-06-19,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/hsnrm9obudt106y.jpg
256,2024-06-18,"General Paper Residue",Residue,17.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6apn_jxh9ir3z17.jpg
257,2024-06-18,"General Plastic Residue",Residue,6.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/niatr2ugcpsobxf.jpg
258,2024-06-18,"Glass Bottle","Non Organic",4.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/emh95n0ucx3lvsw.jpg
259,2024-06-18,"Plastic Bag Liner",Residue,2.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0pebc6yvg_mt749.jpg
260,2024-06-18,"Plastic bottle","Non Organic",2.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gtruhmdbe5843wv.jpg
261,2024-06-18,Candle,Other,1.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7_k6q532du9zpsw.jpg
253,2024-06-18,"Wet Organic (Food Waste)",Organic,74.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fqxes32l_az7vh9.jpg
254,2024-06-18,"Tetra Pack","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/anwsdphxu984kqi.jpg
255,2024-06-18,"Aluminium Can","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/10wkco_hap6sif5.jpg
244,2024-06-17,"Wet Organic (Food Waste)",Organic,58.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4s1qnryw6tfadje.jpg
245,2024-06-17,"Tetra Pack","Non Organic",0.3,Kg,
246,2024-06-17,"Aluminium Can","Non Organic",0.1,Kg,
247,2024-06-17,"General Paper Residue",Residue,14.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/s3b1qhzy4tj0pi_.jpg
248,2024-06-17,"General Plastic Residue",Residue,5.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xa13hojnzbpt4gm.jpg
249,2024-06-17,"Glass Bottle","Non Organic",4.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uqn2il1_3chtgrz.jpg
250,2024-06-17,"Plastic Bag Liner",Residue,3.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/t0noeu_cdz91sv2.jpg
251,2024-06-17,"Plastic bottle","Non Organic",0.8,Kg,
252,2024-06-17,Slipper,Other,0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/l5g07rj6e49mdfk.jpg
238,2024-06-16,"Wet Organic (Food Waste)",Organic,84.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/y1hjco6usbkwa73.jpg
239,2024-06-16,"General Paper Residue",Residue,14,Kg,https://wiseorganicfarm.com/composbte/uploads/files/01duwf5jgnke_hb.jpg
240,2024-06-16,"General Plastic Residue",Residue,8.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/v7puktrgax_o9bf.jpg
241,2024-06-16,"Glass Bottle","Non Organic",3.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ecf9j_kgsvo1at0.jpg
242,2024-06-16,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/at9rb76lmxqu8e4.jpg
243,2024-06-16,Slipper,Other,0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/73r1lnaw6tqu052.jpg
228,2024-06-15,"Wet Organic (Food Waste)",Organic,47.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4ri57ltvqp9jyuf.jpg
229,2024-06-15,"Tetra Pack","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bj8v9iq1fu4w_kd.jpg
230,2024-06-15,"Aluminium Can","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p3zhoiky7d09s8q.jpg
231,2024-06-15,"General Paper Residue",Residue,19,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6jk7vpag90dmwzh.jpg
232,2024-06-15,"General Plastic Residue",Residue,12.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ml8kiqgu463ah0o.jpg
233,2024-06-15,"Glass Bottle","Non Organic",8.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_aouegmrz6bdi27.jpg
234,2024-06-15,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/j6451q8ixvprady.jpg
235,2024-06-15,"Plastic bottle","Non Organic",0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3ct8isunwrq9jfz.jpg
236,2024-06-15,Slipper,Other,0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sk713_eauvtohwl.jpg
237,2024-06-15,Candle,Other,1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p3z9f156crmkaie.jpg
222,2024-06-14,"Wet Organic (Food Waste)",Organic,77.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/tb302wpd6ov7nqa.jpg
223,2024-06-14,"General Paper Residue",Residue,10.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/aw71kmb8fqx9sng.jpg
224,2024-06-14,"General Plastic Residue",Residue,5.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ygd8sz_73v4otbj.jpg
225,2024-06-14,"Glass Bottle","Non Organic",5.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/305pxeujhlrs4na.jpg
226,2024-06-14,"Plastic Bag Liner",Residue,3.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/t_ldqy25wkiovcp.jpg
227,2024-06-14,Slipper,Other,0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lz9d85kx3ja4vmb.jpg
215,2024-06-13,"Tetra Pack","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/h4skyep1c83f0ra.jpg
216,2024-06-13,"Wet Organic (Food Waste)",Organic,56.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pfe4hn_t2zk1mju.jpg
217,2024-06-13,"General Paper Residue",Residue,11,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uf2rhklw8ja_73y.jpg
218,2024-06-13,"General Plastic Residue",Residue,7.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/dghaz6l70ryukv2.jpg
219,2024-06-13,"Glass Bottle","Non Organic",2.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gomqsw28zpckia7.jpg
220,2024-06-13,"Plastic Bag Liner",Residue,2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/jlap561gn3f49uo.jpg
221,2024-06-13,Slipper,Other,0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z59bg63jw_1d0ls.jpg
207,2024-06-12,"Wet Organic (Food Waste)",Organic,66.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sf7ea6m3covyzkw.jpg
208,2024-06-12,"Aluminium Can","Non Organic",0.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/dpx59hrlimnbt2o.jpg
209,2024-06-12,"General Paper Residue",Residue,19.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w7jn45li8k6mgfo.jpg
210,2024-06-12,"General Plastic Residue",Residue,8.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ltchbyudsi9vqkm.jpg
211,2024-06-12,"Glass Bottle","Non Organic",5.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/cdng7w50quvlts1.jpg
212,2024-06-12,"Plastic Bag Liner",Residue,2.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lyt54ghn_r80cqu.jpg
213,2024-06-12,"Plastic bottle","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9gb5nch1rf8wqti.jpg
214,2024-06-12,"Tetra Pack","Non Organic",1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/738kqsn2taoewr1.jpg
192,2024-06-11,"Wet Organic (Food Waste)",Organic,63.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wzmjt2cqrd387an.jpg
199,2024-06-11,"Aluminium Can","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p7aktxlgnv59jdz.jpg
200,2024-06-11,Candle,Other,0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/cvaqnklowm4d_z8.jpg
201,2024-06-11,"General Paper Residue",Residue,16.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ibn8ghwd965pu0k.jpg
202,2024-06-11,"General Plastic Residue",Residue,9.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bxh3qfjv0st1ry2.jpg
203,2024-06-11,"Glass Bottle","Non Organic",3.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/g2cqkhvl9mx3fjs.jpg
204,2024-06-11,"Plastic Bag Liner",Residue,3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/2n7jp6i1frwzkm5.jpg
205,2024-06-11,"Tetra Pack","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5egb8h3xzkc4a_m.jpg
206,2024-06-11,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zje23gc6m71vbqa.jpg
191,2024-06-10,"Wet Organic (Food Waste)",Organic,39.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3r8ghxq6zpedouw.jpg
193,2024-06-10,"Aluminium Can","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/w1sr2tdkbgq9oxp.jpg
194,2024-06-10,"General Paper Residue",Residue,12.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wq5n6sbvd24iye8.jpg
195,2024-06-10,"General Plastic Residue",Residue,8.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/j5mz4i37o1h2d_q.jpg
196,2024-06-10,"Glass Bottle","Non Organic",7.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9zlp5qv4j78xwyr.jpg
197,2024-06-10,"Plastic Bag Liner",Residue,2.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/tl37xu89yj4ep5d.jpg
198,2024-06-10,"Plastic bottle","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4c6wqgvrx_309be.jpg
184,2024-06-09,"Wet Organic (Food Waste)",Organic,55.7,Kg,
185,2024-06-09,"Aluminium Can","Non Organic",0.9,Kg,
186,2024-06-09,"General Paper Residue",Residue,14.6,Kg,
187,2024-06-09,"General Plastic Residue",Residue,10.6,Kg,
188,2024-06-09,"Glass Bottle","Non Organic",0.96,Kg,
189,2024-06-09,"Plastic Bag Liner",Residue,2.5,Kg,
190,2024-06-09,"Plastic bottle","Non Organic",0.2,Kg,
166,2024-06-08,Candle,Other,2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vr5mwdf83h41tjy.jpg
167,2024-06-08,"Aluminium Can","Non Organic",0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/greh6zt571n_ld3.jpg
177,2024-06-08,"General Paper Residue",Residue,18.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zlupmg4ef0v7djh.jpg
178,2024-06-08,"General Plastic Residue",Residue,7.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7ow9c8bp6x_azus.jpg
179,2024-06-08,"Glass Bottle","Non Organic",2.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ld8bit6emukz0yj.jpg
180,2024-06-08,"Plastic Bag Liner",Residue,6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3urx8lwfcyh_go7.jpg
181,2024-06-08,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wphf6tu28rm3sny.jpg
182,2024-06-08,"Tetra Pack","Non Organic",1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/t_1uzev4k72jgqp.jpg
183,2024-06-08,"Wet Organic (Food Waste)",Organic,45,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6dxoanv4mf19378.jpg
168,2024-06-07,"Aluminium Can","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/u_aish42e37zk8w.jpg
169,2024-06-07,Candle,Other,0.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k9qu6gjvbrth_dz.jpg
170,2024-06-07,"General Paper Residue",Residue,12,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gmipjz6y_vx28tc.jpg
171,2024-06-07,"General Plastic Residue",Residue,7.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lpfqor6ct5j18xs.jpg
172,2024-06-07,"Glass Bottle","Non Organic",6.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fc9jrm4w0s625iz.jpg
173,2024-06-07,"Plastic Bag Liner",Residue,3.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5hcrtzd39pkiua1.jpg
174,2024-06-07,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/rxme24c7ynbl_ki.jpg
175,2024-06-07,Slipper,Other,0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z283hwparg0sojk.jpg
176,2024-06-07,"Wet Organic (Food Waste)",Organic,68.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/592u0tw4viadgjn.jpg
155,2024-06-06,"Aluminium Can","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ko1v86lrxhe3j4s.jpg
156,2024-06-06,Candle,Other,2.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/q45mog9xkrlw2zj.jpg
157,2024-06-06,"General Paper Residue",Residue,13.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/taylk07ewp4hmz9.jpg
158,2024-06-06,"General Plastic Residue",Residue,5.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/j_wdaugnk0li1p4.jpg
159,2024-06-06,"Glass Bottle","Non Organic",2.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/u_3gtr4sh2nfwbl.jpg
160,2024-06-06,"Plastic Bag Liner",Residue,2.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z29_sli4k6jmotr.jpg
161,2024-06-06,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8qlig1sfh4c92ar.jpg
162,2024-06-06,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8qlig1sfh4c92ar.jpg
163,2024-06-06,Slipper,Other,0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ucbi5d8stn7hg6q.jpg
164,2024-06-06,"Tetra Pack","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/cj6kav38yp4lhx0.jpg
165,2024-06-06,"Wet Organic (Food Waste)",Organic,42.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/26a9prngfuvkslm.jpg
146,2024-06-05,"Aluminium Can","Non Organic",0.76,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6zpfj9o508vkyl1.jpg
147,2024-06-05,Candle,Other,0.71,Kg,https://wiseorganicfarm.com/composbte/uploads/files/b0_k2mghjxtl1v3.jpg
148,2024-06-05,"General Paper Residue",Residue,10.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/eq8s3_0cvja7ipy.jpg
149,2024-06-05,"General Plastic Residue",Residue,6.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ecp1d4728xj5zim.jpg
150,2024-06-05,"Glass Bottle","Non Organic",4.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/06jh4dvf3c2l5_g.jpg
151,2024-06-05,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sjo7_hl2kv5zfet.jpg
152,2024-06-05,"Plastic bottle","Non Organic",0.45,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p9zhr7bse4i6q2y.jpg
153,2024-06-05,Slipper,Other,0.32,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8knp07fe4q39tmu.jpg
154,2024-06-05,"Wet Organic (Food Waste)",Organic,57.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fg7kuvs180x4zh3.jpg
123,2024-06-04,"Wet Organic (Food Waste)",Organic,43.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1zjb6k5u2v_8air.jpg
137,2024-06-04,"Aluminium Can","Non Organic",0.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1au2zf5vqjrspb9.jpg
138,2024-06-04,Candle,Other,2.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1zf9p7icajx_dty.jpg
139,2024-06-04,"General Paper Residue",Residue,12.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/a1czs26itkn9pq7.jpg
140,2024-06-04,"General Plastic Residue",Residue,5.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uws0vc2p38xakil.jpg
141,2024-06-04,"Glass Bottle","Non Organic",1.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/2rn7we951ic_qg6.jpg
142,2024-06-04,"Plastic Bag Liner",Residue,2.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7mxjcf2y8g163lw.jpg
143,2024-06-04,"Plastic bottle","Non Organic",0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zl3_94h5mt8v72s.jpg
144,2024-06-04,Slipper,Other,0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lpkd6rq7ygxmbuh.jpg
145,2024-06-04,"Tetra Pack","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/2b89qmasovh_7rn.jpg
131,2024-06-03,"General Paper Residue",Residue,13.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sw_jcliue2ryqkm.jpg
132,2024-06-03,"General Plastic Residue",Residue,12,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0fqtvsb7inuw3lx.jpg
133,2024-06-03,"Glass Bottle","Non Organic",1.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/rs1bzyf9goj6xul.jpg
134,2024-06-03,"Plastic Bag Liner",Residue,3.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3ng0fy56qvzax97.jpg
135,2024-06-03,"Plastic bottle","Non Organic",1.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zwb9adquvp6rhxe.jpg
136,2024-06-03,"Wet Organic (Food Waste)",Organic,46.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/k_29ndio6mfyv1j.jpg
124,2024-06-02,"Aluminium Can","Non Organic",0.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/keo3tws1jf92ln_.jpg
125,2024-06-02,"General Paper Residue",Residue,9.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/vgomfi078jkhas3.jpg
126,2024-06-02,"General Plastic Residue",Residue,19.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/kby4u7cte2fji01.jpg
127,2024-06-02,"Glass Bottle","Non Organic",4.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3mghvlirsuce0fy.jpg
128,2024-06-02,"Plastic Bag Liner",Residue,3.0,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zf8hib52o37gnjl.jpg
129,2024-06-02,"Plastic bottle","Non Organic",1.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/g0o_zwmibhl4kfs.jpg
130,2024-06-02,"Wet Organic (Food Waste)",Organic,56,Kg,https://wiseorganicfarm.com/composbte/uploads/files/osby6ept_07fxc5.jpg
113,2024-06-01,"Aluminium Can","Non Organic",0.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gubndazx68ey974.jpg
114,2024-06-01,Candle,Other,2.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p45o9h61n30gw2j.jpg
115,2024-06-01,"General Paper Residue",Residue,16.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pcxvqk9lriaus30.jpg
116,2024-06-01,"General Plastic Residue",Residue,16.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nz7bm83cqap0oe_.jpg
117,2024-06-01,"Glass Bottle","Non Organic",1.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/50a_dw62s3hcq7b.jpg
118,2024-06-01,"Plastic Bag Liner",Residue,1.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9zd5uqrmscgfxel.jpg
119,2024-06-01,"Plastic bottle","Non Organic",0.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/hbapc9wux6d8f20.jpg
120,2024-06-01,Slipper,Other,0.46,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ho90tkm_1nx53ea.jpg
121,2024-06-01,"Tetra Pack","Non Organic",1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1s5icuol7_4qdkm.jpg
122,2024-06-01,"Wet Organic (Food Waste)",Organic,55.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6_mavr70tjqwpku.jpg
104,2024-05-31,"Aluminium Can","Non Organic",0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/04oj6g2nkxhyv5e.jpg
105,2024-05-31,"General Paper Residue",Residue,15.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4yeco3tjw8ibrgs.jpg
106,2024-05-31,"General Plastic Residue",Residue,9.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/85ywev4692hnlmc.jpg
107,2024-05-31,"Glass Bottle","Non Organic",8.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_sprevc4mqaf872.jpg
108,2024-05-31,"Plastic Bag Liner",Residue,3.00,Kg,https://wiseorganicfarm.com/composbte/uploads/files/eq_uvw2sxcgk8zb.jpg
109,2024-05-31,"Plastic bottle","Non Organic",0.69,Kg,https://wiseorganicfarm.com/composbte/uploads/files/84y7px9uhgb2ist.jpg
110,2024-05-31,Slipper,Other,0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7u2ptco0s4_6xez.jpg
111,2024-05-31,"Tetra Pack","Non Organic",0.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9jq_v6y7tohpn1l.jpg
112,2024-05-31,"Wet Organic (Food Waste)",Organic,71.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/nptasd_z83v7kuh.jpg
94,2024-05-30,"Aluminium Can","Non Organic",1.53,Kg,https://wiseorganicfarm.com/composbte/uploads/files/a280w53pxinvkfu.jpg
95,2024-05-30,Candle,Other,0.81,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5086a1bzvs_ymix.jpg
96,2024-05-30,"General Paper Residue",Residue,16.77,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o361rni2elxjk0b.jpg
97,2024-05-30,"General Plastic Residue",Residue,10.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/azhb2d13es7xq69.jpg
98,2024-05-30,"Glass Bottle","Non Organic",11.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/y_0o43kvg7rbpni.jpg
99,2024-05-30,"Plastic Bag Liner",Residue,3.95,Kg,https://wiseorganicfarm.com/composbte/uploads/files/c586m491arudvpt.jpg
100,2024-05-30,"Plastic bottle","Non Organic",0.35,Kg,https://wiseorganicfarm.com/composbte/uploads/files/gqnpbfjzay6dek8.jpg
101,2024-05-30,Slipper,Other,0.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/fzewqnc6p8xr_3j.jpg
102,2024-05-30,"Tetra Pack","Non Organic",0.28,Kg,https://wiseorganicfarm.com/composbte/uploads/files/09dmz5yw3e62srb.jpg
103,2024-05-30,"Wet Organic (Food Waste)",Organic,95.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3l_7uqxfb5ar2p4.jpg
84,2024-05-29,"Aluminium Can","Non Organic",0.72,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ljtsvox9rw04mh_.jpg
85,2024-05-29,Candle,Other,2.83,Kg,https://wiseorganicfarm.com/composbte/uploads/files/a3jk54_edrngt70.jpg
